INDEX NAME1 R1 G1 M1 A1 C1 NAME2 R2 G2 M2 A2 C2
266 J134952.84+020445.1 1.300000e+01 5.718864e-01 6.332765e-03 8.120062e-02 5.578846e-01 J150126.33+020410.8 6.000000e+00 5.621448e-01 5.586141e-03 1.318463e-01 5.678430e-01
267 J134952.84+020445.1 1.300000e+01 5.718864e-01 6.332765e-03 8.120062e-02 5.578846e-01 J215259.07-000903.4 1.400000e+01 5.369921e-01 4.228364e-03 1.981813e-01 5.540798e-01
268 J134952.84+020445.1 1.300000e+01 5.718864e-01 6.332765e-03 8.120062e-02 5.578846e-01 J074535.90+243443.7 1.100000e+01 5.509851e-01 9.855475e-03 4.834083e-01 6.265475e-01
269 J164045.62+431656.8 9.000000e+00 5.889081e-01 8.886830e-03 2.329281e-01 5.419307e-01 J081535.09+264143.5 7.000000e+00 5.006354e-01 1.183651e-02 4.759778e-01 4.911570e-01
270 J164045.62+431656.8 9.000000e+00 5.889081e-01 8.886830e-03 2.329281e-01 5.419307e-01 J075438.46+423238.8 6.000000e+00 5.344941e-01 1.076647e-02 5.018997e-02 3.495300e-01
271 J164045.62+431656.8 9.000000e+00 5.889081e-01 8.886830e-03 2.329281e-01 5.419307e-01 J120057.53-024523.8 8.000000e+00 4.937060e-01 7.569334e-03 6.170134e-01 5.706901e-01
272 J164045.62+431656.8 9.000000e+00 5.889081e-01 8.886830e-03 2.329281e-01 5.419307e-01 J114959.98+475825.7 6.000000e+00 5.569349e-01 1.004429e-02 1.277615e-01 4.898057e-01
273 J164045.62+431656.8 9.000000e+00 5.889081e-01 8.886830e-03 2.329281e-01 5.419307e-01 J075424.26+343047.9 9.000000e+00 5.587579e-01 9.652248e-03 7.239900e-02 4.652310e-01
274 J112628.73+472453.8 6.000000e+00 5.529617e-01 9.408717e-03 1.909475e-01 4.131605e-01 J004214.99-104414.9 5.000000e+00 5.308845e-01 1.032281e-02 2.893281e-01 4.734174e-01
275 J112628.73+472453.8 6.000000e+00 5.529617e-01 9.408717e-03 1.909475e-01 4.131605e-01 J080846.81+381942.5 9.000000e+00 5.304903e-01 7.151446e-03 4.695075e-01 5.464895e-01
276 J112628.73+472453.8 6.000000e+00 5.529617e-01 9.408717e-03 1.909475e-01 4.131605e-01 J164414.29+314459.0 6.000000e+00 5.553108e-01 6.528521e-03 1.245658e-01 4.578556e-01
277 J112628.73+472453.8 6.000000e+00 5.529617e-01 9.408717e-03 1.909475e-01 4.131605e-01 J130808.53+640023.8 7.000000e+00 5.450227e-01 1.066861e-02 1.499909e-01 4.016288e-01
278 J112628.73+472453.8 6.000000e+00 5.529617e-01 9.408717e-03 1.909475e-01 4.131605e-01 J115725.05+092038.6 6.000000e+00 5.247712e-01 7.767881e-03 5.043708e-01 5.309578e-01
279 J075525.29+391109.9 1.400000e+01 5.945067e-01 1.369509e-03 3.065862e-01 5.454853e-01 J111943.96+073529.0 1.100000e+01 5.352359e-01 5.445037e-03 4.688587e-01 5.724625e-01
280 J075525.29+391109.9 1.400000e+01 5.945067e-01 1.369509e-03 3.065862e-01 5.454853e-01 J131915.90+543606.3 1.300000e+01 5.794568e-01 4.333705e-03 1.780103e-01 5.097249e-01
281 J075525.29+391109.9 1.400000e+01 5.945067e-01 1.369509e-03 3.065862e-01 5.454853e-01 J080359.20+234520.5 9.000000e+00 5.929286e-01 4.064865e-03 1.914798e-01 5.468562e-01
282 J075525.29+391109.9 1.400000e+01 5.945067e-01 1.369509e-03 3.065862e-01 5.454853e-01 J120914.11+470330.1 1.300000e+01 6.294978e-01 2.662024e-03 1.954733e-01 6.143174e-01
283 J075525.29+391109.9 1.400000e+01 5.945067e-01 1.369509e-03 3.065862e-01 5.454853e-01 J123838.10+453414.5 1.000000e+01 6.049678e-01 4.296205e-03 3.381365e-01 6.818063e-01
284 J162345.89+410456.4 1.100000e+01 6.265889e-01 3.822182e-03 1.171043e-01 6.364654e-01 J112301.31+470308.7 9.000000e+00 6.005810e-01 5.142428e-03 5.355779e-01 6.039373e-01
285 J162345.89+410456.4 1.100000e+01 6.265889e-01 3.822182e-03 1.171043e-01 6.364654e-01 J154304.11+511249.0 6.000000e+00 4.979251e-01 1.385250e-02 9.996537e-02 3.471801e-01
286 J162345.89+410456.4 1.100000e+01 6.265889e-01 3.822182e-03 1.171043e-01 6.364654e-01 J112136.42+114413.5 7.000000e+00 5.648855e-01 1.020743e-02 2.672100e-01 5.281069e-01
287 J162345.89+410456.4 1.100000e+01 6.265889e-01 3.822182e-03 1.171043e-01 6.364654e-01 J154624.05+431715.6 1.000000e+01 5.656399e-01 2.731186e-03 3.201057e-01 5.629785e-01
288 J162345.89+410456.4 1.100000e+01 6.265889e-01 3.822182e-03 1.171043e-01 6.364654e-01 J013924.88-092404.3 8.000000e+00 4.450493e-01 1.028674e-02 2.770874e-01 3.635405e-01
289 J110501.98+594103.6 1.100000e+01 4.956651e-01 4.203085e-03 4.991435e-01 4.489786e-01 J111943.96+073529.0 1.100000e+01 5.352359e-01 5.445037e-03 4.688587e-01 5.724625e-01
290 J110501.98+594103.6 1.100000e+01 4.956651e-01 4.203085e-03 4.991435e-01 4.489786e-01 J131915.90+543606.3 1.300000e+01 5.794568e-01 4.333705e-03 1.780103e-01 5.097249e-01
291 J110501.98+594103.6 1.100000e+01 4.956651e-01 4.203085e-03 4.991435e-01 4.489786e-01 J150624.23+322551.0 6.000000e+00 5.433008e-01 1.149029e-02 1.600038e-01 5.109620e-01
292 J110501.98+594103.6 1.100000e+01 4.956651e-01 4.203085e-03 4.991435e-01 4.489786e-01 J172837.52+570842.2 1.200000e+01 5.162006e-01 2.948651e-03 3.612544e-01 4.957675e-01
293 J110501.98+594103.6 1.100000e+01 4.956651e-01 4.203085e-03 4.991435e-01 4.489786e-01 J111914.85+035751.3 7.000000e+00 5.691940e-01 2.768036e-03 4.071588e-01 5.119453e-01
294 J011448.68-002946.1 1.400000e+01 4.368879e-01 2.314799e-02 2.945422e-01 3.191926e-01 J075953.49+232324.2 1.200000e+01 5.262634e-01 9.136487e-03 5.384722e-01 5.287525e-01
295 J011448.68-002946.1 1.400000e+01 4.368879e-01 2.314799e-02 2.945422e-01 3.191926e-01 J015650.69+145224.2 1.400000e+01 5.616984e-01 3.966316e-03 3.149456e-01 4.897398e-01
296 J011448.68-002946.1 1.400000e+01 4.368879e-01 2.314799e-02 2.945422e-01 3.191926e-01 J085547.66+004739.4 1.100000e+01 4.735567e-01 1.748944e-02 8.266784e-01 4.330657e-01
297 J011448.68-002946.1 1.400000e+01 4.368879e-01 2.314799e-02 2.945422e-01 3.191926e-01 J152552.61+542218.0 1.300000e+01 5.678802e-01 5.279608e-03 2.234931e-01 6.678312e-01
298 J011448.68-002946.1 1.400000e+01 4.368879e-01 2.314799e-02 2.945422e-01 3.191926e-01 J094632.03+351949.3 1.000000e+01 6.064616e-01 3.079889e-03 3.507787e-01 5.808493e-01
299 J164107.64+224924.8 6.000000e+00 5.388135e-01 8.448244e-03 8.269722e-02 4.289194e-01 J164107.64+224924.8 5.000000e+00 5.353747e-01 9.285734e-03 8.137389e-02 4.230813e-01
300 J164107.64+224924.8 6.000000e+00 5.388135e-01 8.448244e-03 8.269722e-02 4.289194e-01 J144837.04+514331.0 9.000000e+00 5.199709e-01 1.339476e-02 4.012511e-01 4.606769e-01
301 J164107.64+224924.8 6.000000e+00 5.388135e-01 8.448244e-03 8.269722e-02 4.289194e-01 J114504.88+463733.6 6.000000e+00 4.991147e-01 1.157161e-02 1.064540e-01 4.063653e-01
302 J164107.64+224924.8 6.000000e+00 5.388135e-01 8.448244e-03 8.269722e-02 4.289194e-01 J120314.20+044955.7 1.000000e+01 5.936814e-01 3.104437e-03 3.655368e-01 5.371757e-01
303 J164107.64+224924.8 6.000000e+00 5.388135e-01 8.448244e-03 8.269722e-02 4.289194e-01 J132513.63+622345.3 6.000000e+00 5.228023e-01 1.398882e-02 4.594829e-01 4.434714e-01
304 J112255.74+523825.3 8.000000e+00 5.827895e-01 3.473997e-03 2.540250e-01 5.295084e-01 J164128.36+381608.4 9.000000e+00 5.191119e-01 6.069526e-03 3.387080e-01 5.042071e-01
305 J112255.74+523825.3 8.000000e+00 5.827895e-01 3.473997e-03 2.540250e-01 5.295084e-01 J163934.96+355604.5 9.000000e+00 6.271711e-01 3.946307e-03 2.967822e-01 5.957157e-01
306 J112255.74+523825.3 8.000000e+00 5.827895e-01 3.473997e-03 2.540250e-01 5.295084e-01 J150720.42+022328.1 6.000000e+00 5.190586e-01 5.299413e-02 9.077658e-01 4.648713e-01
307 J112255.74+523825.3 8.000000e+00 5.827895e-01 3.473997e-03 2.540250e-01 5.295084e-01 J143416.62+371202.7 9.000000e+00 4.874146e-01 1.430272e-02 1.442548e-01 3.169417e-01
308 J112255.74+523825.3 8.000000e+00 5.827895e-01 3.473997e-03 2.540250e-01 5.295084e-01 J143143.18-021248.8 7.000000e+00 4.976882e-01 9.159671e-03 4.821028e-01 5.069842e-01
309 J161809.38+361957.8 8.000000e+00 5.514956e-01 7.072561e-03 2.068330e-01 4.611768e-01 J023310.79-074813.4 9.000000e+00 5.618369e-01 8.119877e-03 1.913593e-01 5.647209e-01
310 J161809.38+361957.8 8.000000e+00 5.514956e-01 7.072561e-03 2.068330e-01 4.611768e-01 J160406.98+443259.1 5.000000e+00 5.496928e-01 9.988160e-03 2.664548e-01 4.389378e-01
311 J161809.38+361957.8 8.000000e+00 5.514956e-01 7.072561e-03 2.068330e-01 4.611768e-01 J120443.26+483837.4 6.000000e+00 4.709805e-01 1.433679e-02 5.755363e-01 3.900144e-01
312 J161809.38+361957.8 8.000000e+00 5.514956e-01 7.072561e-03 2.068330e-01 4.611768e-01 J143232.50+340625.4 6.000000e+00 5.584603e-01 5.119629e-03 5.336680e-01 4.806746e-01
313 J161809.38+361957.8 8.000000e+00 5.514956e-01 7.072561e-03 2.068330e-01 4.611768e-01 J132904.55+560353.3 6.000000e+00 5.104683e-01 1.000711e-02 2.994196e-01 3.655770e-01
314 J162636.40+350242.1 9.000000e+00 5.175408e-01 4.660007e-03 2.151191e-01 4.445919e-01 J113209.24-005633.4 1.000000e+01 6.068005e-01 3.800547e-03 1.902591e-01 5.949490e-01
315 J162636.40+350242.1 9.000000e+00 5.175408e-01 4.660007e-03 2.151191e-01 4.445919e-01 J215815.29+112924.9 1.000000e+01 5.346024e-01 6.760235e-03 1.472357e-01 4.279789e-01
316 J162636.40+350242.1 9.000000e+00 5.175408e-01 4.660007e-03 2.151191e-01 4.445919e-01 J102523.66+645955.3 1.100000e+01 4.935621e-01 1.555645e-02 5.970625e-01 3.632808e-01
317 J162636.40+350242.1 9.000000e+00 5.175408e-01 4.660007e-03 2.151191e-01 4.445919e-01 J145850.70-011914.5 6.000000e+00 5.625003e-01 9.669236e-03 8.236325e-02 5.289264e-01
318 J162636.40+350242.1 9.000000e+00 5.175408e-01 4.660007e-03 2.151191e-01 4.445919e-01 J151049.53+032526.6 7.000000e+00 5.523053e-01 6.407032e-03 2.230792e-01 4.735304e-01
319 J140018.43+050242.2 1.000000e+01 5.388678e-01 4.397379e-03 2.513377e-01 4.781649e-01 J073548.83+401938.3 1.300000e+01 5.634705e-01 4.251902e-03 2.689257e-01 4.803308e-01
320 J140018.43+050242.2 1.000000e+01 5.388678e-01 4.397379e-03 2.513377e-01 4.781649e-01 J115028.16+044141.8 1.400000e+01 5.503304e-01 5.569169e-03 2.256336e-01 4.717994e-01
321 J140018.43+050242.2 1.000000e+01 5.388678e-01 4.397379e-03 2.513377e-01 4.781649e-01 J015248.42-084320.7 8.000000e+00 5.445685e-01 4.734688e-03 5.716538e-01 5.016528e-01
322 J140018.43+050242.2 1.000000e+01 5.388678e-01 4.397379e-03 2.513377e-01 4.781649e-01 J131517.27+442425.6 1.300000e+01 6.211559e-01 2.688686e-03 4.641190e-01 6.213368e-01
323 J140018.43+050242.2 1.000000e+01 5.388678e-01 4.397379e-03 2.513377e-01 4.781649e-01 J102944.63+402937.8 1.500000e+01 5.469637e-01 1.179328e-02 7.992317e-01 5.653887e-01
324 J120704.75+090647.9 1.200000e+01 5.037540e-01 6.222843e-03 2.035161e-01 4.573552e-01 J080318.20+314634.9 9.000000e+00 5.174358e-01 5.366657e-03 4.372242e-01 4.419401e-01
325 J120704.75+090647.9 1.200000e+01 5.037540e-01 6.222843e-03 2.035161e-01 4.573552e-01 J111057.88+631849.5 1.200000e+01 5.521544e-01 4.643261e-03 1.553626e-01 4.724932e-01
326 J120704.75+090647.9 1.200000e+01 5.037540e-01 6.222843e-03 2.035161e-01 4.573552e-01 J090229.39+032305.9 1.500000e+01 5.684884e-01 5.410177e-03 5.059398e-01 6.269258e-01
327 J120704.75+090647.9 1.200000e+01 5.037540e-01 6.222843e-03 2.035161e-01 4.573552e-01 J111344.45+570909.5 1.100000e+01 5.853570e-01 4.494652e-03 2.317799e-01 6.027629e-01
328 J120704.75+090647.9 1.200000e+01 5.037540e-01 6.222843e-03 2.035161e-01 4.573552e-01 J151944.30+441918.6 9.000000e+00 5.361696e-01 4.194154e-03 1.908061e-01 4.827750e-01
329 J215512.42+005906.5 1.100000e+01 5.438340e-01 8.612097e-03 3.687470e-01 4.946215e-01 J153048.75-013558.3 1.000000e+01 5.430490e-01 5.927906e-03 3.015064e-01 5.224790e-01
330 J215512.42+005906.5 1.100000e+01 5.438340e-01 8.612097e-03 3.687470e-01 4.946215e-01 J131357.98+454216.1 1.100000e+01 5.703049e-01 5.236196e-03 8.312578e-02 5.125909e-01
331 J215512.42+005906.5 1.100000e+01 5.438340e-01 8.612097e-03 3.687470e-01 4.946215e-01 J012801.39+131914.1 1.000000e+01 5.440299e-01 5.826216e-03 3.456641e-01 4.951512e-01
332 J215512.42+005906.5 1.100000e+01 5.438340e-01 8.612097e-03 3.687470e-01 4.946215e-01 J130515.26+045234.3 7.000000e+00 5.422061e-01 7.782252e-03 4.815857e-01 6.059956e-01
333 J215512.42+005906.5 1.100000e+01 5.438340e-01 8.612097e-03 3.687470e-01 4.946215e-01 J113209.24-005633.4 1.000000e+01 6.068005e-01 3.800547e-03 1.902591e-01 5.949490e-01
334 J165124.40+243121.4 7.000000e+00 5.530612e-01 7.827195e-03 9.173520e-02 5.715261e-01 J105120.86+012307.5 9.000000e+00 5.372719e-01 6.873196e-03 1.570928e-01 4.351498e-01
335 J165124.40+243121.4 7.000000e+00 5.530612e-01 7.827195e-03 9.173520e-02 5.715261e-01 J085821.95+574105.8 5.000000e+00 5.272395e-01 1.091401e-02 5.295114e-01 4.019407e-01
336 J165124.40+243121.4 7.000000e+00 5.530612e-01 7.827195e-03 9.173520e-02 5.715261e-01 J093522.45+404502.9 5.000000e+00 5.559549e-01 9.950710e-03 1.729173e-01 4.211971e-01
337 J165124.40+243121.4 7.000000e+00 5.530612e-01 7.827195e-03 9.173520e-02 5.715261e-01 J100714.40+391947.6 1.000000e+01 5.086375e-01 1.384591e-02 6.890620e-01 4.946617e-01
338 J165124.40+243121.4 7.000000e+00 5.530612e-01 7.827195e-03 9.173520e-02 5.715261e-01 J133625.02+562003.5 1.000000e+01 6.119582e-01 3.661801e-03 4.384751e-01 6.076107e-01
339 J092512.85+521710.3 1.500000e+01 6.137252e-01 4.950372e-03 1.307536e-01 5.898789e-01 J150126.33+020410.8 6.000000e+00 5.621448e-01 5.586141e-03 1.318463e-01 5.678430e-01
340 J092512.85+521710.3 1.500000e+01 6.137252e-01 4.950372e-03 1.307536e-01 5.898789e-01 J215259.07-000903.4 1.400000e+01 5.369921e-01 4.228364e-03 1.981813e-01 5.540798e-01
341 J092512.85+521710.3 1.500000e+01 6.137252e-01 4.950372e-03 1.307536e-01 5.898789e-01 J074535.90+243443.7 1.100000e+01 5.509851e-01 9.855475e-03 4.834083e-01 6.265475e-01
342 J092512.85+521710.3 1.500000e+01 6.137252e-01 4.950372e-03 1.307536e-01 5.898789e-01 J111844.60+034207.4 9.000000e+00 5.701010e-01 7.248688e-03 2.026584e-01 4.640761e-01
343 J092512.85+521710.3 1.500000e+01 6.137252e-01 4.950372e-03 1.307536e-01 5.898789e-01 J134049.96+052458.6 1.100000e+01 5.050229e-01 8.726564e-03 6.043929e-01 4.490062e-01
344 J095955.85+130237.8 1.200000e+01 5.834441e-01 2.655512e-03 1.560672e-01 5.167368e-01 J104852.92+480314.8 1.400000e+01 5.788779e-01 3.165045e-03 3.363255e-01 5.591270e-01
345 J095955.85+130237.8 1.200000e+01 5.834441e-01 2.655512e-03 1.560672e-01 5.167368e-01 J112757.53-011240.2 1.700000e+01 5.696118e-01 4.228125e-03 6.693260e-01 5.459439e-01
346 J095955.85+130237.8 1.200000e+01 5.834441e-01 2.655512e-03 1.560672e-01 5.167368e-01 J080707.18+361400.5 1.400000e+01 5.648179e-01 7.488573e-03 3.169925e-01 5.969269e-01
347 J095955.85+130237.8 1.200000e+01 5.834441e-01 2.655512e-03 1.560672e-01 5.167368e-01 J143031.19+524225.8 1.300000e+01 5.941630e-01 3.012179e-03 5.087661e-01 5.590622e-01
348 J095955.85+130237.8 1.200000e+01 5.834441e-01 2.655512e-03 1.560672e-01 5.167368e-01 J104000.58+390720.0 1.500000e+01 5.401324e-01 3.911275e-03 3.223603e-01 4.968051e-01
349 J140941.70+372905.0 6.000000e+00 5.203185e-01 1.038747e-02 3.072856e-01 4.116918e-01 J100504.46+033734.9 9.000000e+00 5.672350e-01 6.688205e-03 1.392258e-01 4.912873e-01
350 J140941.70+372905.0 6.000000e+00 5.203185e-01 1.038747e-02 3.072856e-01 4.116918e-01 J154835.17+424146.7 1.500000e+01 4.529753e-01 8.050038e-03 6.526576e-01 4.587809e-01
351 J140941.70+372905.0 6.000000e+00 5.203185e-01 1.038747e-02 3.072856e-01 4.116918e-01 J114959.98+041726.4 9.000000e+00 5.467692e-01 1.164059e-02 1.678131e-01 5.116738e-01
352 J140941.70+372905.0 6.000000e+00 5.203185e-01 1.038747e-02 3.072856e-01 4.116918e-01 J133707.32+020754.8 6.000000e+00 5.254038e-01 6.950518e-03 3.769567e-01 5.359631e-01
353 J140941.70+372905.0 6.000000e+00 5.203185e-01 1.038747e-02 3.072856e-01 4.116918e-01 J090432.91+581719.8 6.000000e+00 4.372392e-01 2.255236e-02 3.279460e-01 3.331568e-01
354 J034547.98-000025.6 8.000000e+00 5.438178e-01 6.209516e-03 8.932011e-02 5.063035e-01 J015612.53+145423.9 1.300000e+01 5.471421e-01 2.888839e-03 2.896668e-01 5.435673e-01
355 J034547.98-000025.6 8.000000e+00 5.438178e-01 6.209516e-03 8.932011e-02 5.063035e-01 J155525.74+504810.8 6.000000e+00 5.040708e-01 1.096625e-02 2.548164e-01 4.230522e-01
356 J034547.98-000025.6 8.000000e+00 5.438178e-01 6.209516e-03 8.932011e-02 5.063035e-01 J154624.05+431715.6 1.000000e+01 5.656399e-01 2.731186e-03 3.201057e-01 5.629785e-01
357 J034547.98-000025.6 8.000000e+00 5.438178e-01 6.209516e-03 8.932011e-02 5.063035e-01 J003843.06+003451.7 8.000000e+00 4.928901e-01 1.702858e-02 2.937021e-01 3.549962e-01
358 J034547.98-000025.6 8.000000e+00 5.438178e-01 6.209516e-03 8.932011e-02 5.063035e-01 J112136.42+114413.5 7.000000e+00 5.648855e-01 1.020743e-02 2.672100e-01 5.281069e-01
359 J143452.46+483942.8 1.100000e+01 6.033306e-01 3.433826e-03 1.728062e-01 5.811573e-01 J133817.77+481641.1 8.000000e+00 5.009436e-01 5.925696e-03 3.282760e-01 4.936155e-01
360 J143452.46+483942.8 1.100000e+01 6.033306e-01 3.433826e-03 1.728062e-01 5.811573e-01 J115704.84+524903.7 1.100000e+01 5.648950e-01 4.420464e-03 3.731736e-01 4.663771e-01
361 J143452.46+483942.8 1.100000e+01 6.033306e-01 3.433826e-03 1.728062e-01 5.811573e-01 J110630.66+063333.9 8.000000e+00 5.961242e-01 4.131618e-03 3.358050e-01 5.279602e-01
362 J143452.46+483942.8 1.100000e+01 6.033306e-01 3.433826e-03 1.728062e-01 5.811573e-01 J080248.17+450204.4 9.000000e+00 4.562681e-01 8.368835e-03 5.884903e-01 4.953561e-01
363 J143452.46+483942.8 1.100000e+01 6.033306e-01 3.433826e-03 1.728062e-01 5.811573e-01 J121451.24-032922.2 1.200000e+01 5.834886e-01 5.155067e-03 2.368090e-01 4.891762e-01
364 J150511.42-020831.0 8.000000e+00 4.945776e-01 3.940728e-03 4.289240e-01 4.716636e-01 J221148.27-003500.2 1.300000e+01 4.567380e-01 9.854701e-03 3.415667e-01 3.557323e-01
365 J150511.42-020831.0 8.000000e+00 4.945776e-01 3.940728e-03 4.289240e-01 4.716636e-01 J131226.68-022724.5 8.000000e+00 5.454267e-01 8.741382e-03 5.135848e-01 6.162817e-01
366 J150511.42-020831.0 8.000000e+00 4.945776e-01 3.940728e-03 4.289240e-01 4.716636e-01 J161624.64+515659.1 8.000000e+00 5.283925e-01 5.425069e-03 2.307196e-01 5.609420e-01
367 J150511.42-020831.0 8.000000e+00 4.945776e-01 3.940728e-03 4.289240e-01 4.716636e-01 J143408.12+590921.7 9.000000e+00 5.622308e-01 6.094722e-03 1.698567e-01 4.843933e-01
368 J150511.42-020831.0 8.000000e+00 4.945776e-01 3.940728e-03 4.289240e-01 4.716636e-01 J130911.26+461858.4 1.300000e+01 5.197806e-01 4.944449e-03 6.243031e-01 6.041282e-01
369 J090436.95+553602.7 7.000000e+00 6.268621e-01 4.079640e-03 2.440948e-01 6.751223e-01 J094830.01+553822.7 7.000000e+00 5.521750e-01 1.008687e-02 3.858160e-01 5.055237e-01
370 J090436.95+553602.7 7.000000e+00 6.268621e-01 4.079640e-03 2.440948e-01 6.751223e-01 J164107.64+224924.8 5.000000e+00 5.353747e-01 9.285734e-03 8.137389e-02 4.230813e-01
371 J090436.95+553602.7 7.000000e+00 6.268621e-01 4.079640e-03 2.440948e-01 6.751223e-01 J235951.73-092633.6 6.000000e+00 5.097998e-01 8.863564e-03 5.855851e-01 5.868730e-01
372 J090436.95+553602.7 7.000000e+00 6.268621e-01 4.079640e-03 2.440948e-01 6.751223e-01 J144837.04+514331.0 9.000000e+00 5.199709e-01 1.339476e-02 4.012511e-01 4.606769e-01
373 J090436.95+553602.7 7.000000e+00 6.268621e-01 4.079640e-03 2.440948e-01 6.751223e-01 J114504.88+463733.6 6.000000e+00 4.991147e-01 1.157161e-02 1.064540e-01 4.063653e-01
374 J163348.87+355318.5 1.300000e+01 5.285604e-01 7.411817e-03 2.793819e-01 4.192776e-01 J111118.74+102020.2 8.000000e+00 5.218594e-01 6.867304e-03 2.677379e-01 4.746932e-01
375 J163348.87+355318.5 1.300000e+01 5.285604e-01 7.411817e-03 2.793819e-01 4.192776e-01 J150624.23+322551.0 6.000000e+00 5.433008e-01 1.149029e-02 1.600038e-01 5.109620e-01
376 J163348.87+355318.5 1.300000e+01 5.285604e-01 7.411817e-03 2.793819e-01 4.192776e-01 J125027.42+001345.6 9.000000e+00 6.027340e-01 3.503128e-03 2.121899e-01 5.804862e-01
377 J163348.87+355318.5 1.300000e+01 5.285604e-01 7.411817e-03 2.793819e-01 4.192776e-01 J090312.97+093708.4 9.000000e+00 5.470170e-01 5.420052e-03 2.817884e-01 5.299311e-01
378 J163348.87+355318.5 1.300000e+01 5.285604e-01 7.411817e-03 2.793819e-01 4.192776e-01 J131659.79+053924.4 1.000000e+01 5.813795e-01 8.259264e-03 3.121044e-01 5.313411e-01
379 J111117.96+113315.8 1.100000e+01 5.892009e-01 4.367607e-03 3.836367e-01 6.038669e-01 J165922.66+204947.5 1.400000e+01 5.595074e-01 4.807939e-03 3.978389e-01 5.496169e-01
380 J111117.96+113315.8 1.100000e+01 5.892009e-01 4.367607e-03 3.836367e-01 6.038669e-01 J150759.30+011354.3 1.200000e+01 5.288122e-01 7.144855e-03 1.887489e-01 4.743535e-01
381 J111117.96+113315.8 1.100000e+01 5.892009e-01 4.367607e-03 3.836367e-01 6.038669e-01 J002537.70+000212.2 1.400000e+01 5.976383e-01 5.398879e-03 3.419900e-01 5.499253e-01
382 J111117.96+113315.8 1.100000e+01 5.892009e-01 4.367607e-03 3.836367e-01 6.038669e-01 J100447.30+573605.9 1.500000e+01 5.911565e-01 4.538581e-03 5.951623e-01 4.948444e-01
383 J111117.96+113315.8 1.100000e+01 5.892009e-01 4.367607e-03 3.836367e-01 6.038669e-01 J012012.10+143340.6 1.500000e+01 5.152612e-01 2.908589e-03 1.836906e-01 4.803216e-01
384 J163453.67+231242.7 1.100000e+01 4.952921e-01 4.310573e-03 2.633496e-01 4.775762e-01 J210224.28+101028.9 1.300000e+01 4.115554e-01 2.207708e-02 2.889897e-01 3.370341e-01
385 J163453.67+231242.7 1.100000e+01 4.952921e-01 4.310573e-03 2.633496e-01 4.775762e-01 J203907.03+003316.4 1.100000e+01 5.582768e-01 7.690669e-03 2.573499e-01 5.856646e-01
386 J163453.67+231242.7 1.100000e+01 4.952921e-01 4.310573e-03 2.633496e-01 4.775762e-01 J080248.17+450204.4 9.000000e+00 4.562681e-01 8.368835e-03 5.884903e-01 4.953561e-01
387 J163453.67+231242.7 1.100000e+01 4.952921e-01 4.310573e-03 2.633496e-01 4.775762e-01 J121451.24-032922.2 1.200000e+01 5.834886e-01 5.155067e-03 2.368090e-01 4.891762e-01
388 J163453.67+231242.7 1.100000e+01 4.952921e-01 4.310573e-03 2.633496e-01 4.775762e-01 J101806.67+000559.8 1.300000e+01 6.017956e-01 4.610897e-03 3.958544e-01 5.758843e-01
389 J145901.36+611353.6 1.200000e+01 5.794586e-01 2.123355e-03 4.122661e-01 5.537001e-01 J031100.77-082528.3 1.100000e+01 6.223974e-01 4.626124e-03 3.338800e-01 6.484686e-01
390 J145901.36+611353.6 1.200000e+01 5.794586e-01 2.123355e-03 4.122661e-01 5.537001e-01 J090312.97+093708.4 9.000000e+00 5.470170e-01 5.420052e-03 2.817884e-01 5.299311e-01
391 J145901.36+611353.6 1.200000e+01 5.794586e-01 2.123355e-03 4.122661e-01 5.537001e-01 J163215.40-000259.7 9.000000e+00 5.343978e-01 5.558882e-03 1.873705e-01 4.043595e-01
392 J145901.36+611353.6 1.200000e+01 5.794586e-01 2.123355e-03 4.122661e-01 5.537001e-01 J131659.79+053924.4 1.000000e+01 5.813795e-01 8.259264e-03 3.121044e-01 5.313411e-01
393 J145901.36+611353.6 1.200000e+01 5.794586e-01 2.123355e-03 4.122661e-01 5.537001e-01 J075217.06+254008.7 1.100000e+01 5.658950e-01 5.821719e-03 2.169807e-01 5.121110e-01
394 J040929.15-042902.6 6.000000e+00 5.811243e-01 6.179592e-03 3.833890e-01 4.944163e-01 J010957.04-004212.7 9.000000e+00 5.610110e-01 6.936607e-03 2.731289e-01 6.169945e-01
395 J040929.15-042902.6 6.000000e+00 5.811243e-01 6.179592e-03 3.833890e-01 4.944163e-01 J080547.35+225434.9 1.400000e+01 4.568138e-01 6.681304e-03 6.494083e-01 5.766336e-01
396 J040929.15-042902.6 6.000000e+00 5.811243e-01 6.179592e-03 3.833890e-01 4.944163e-01 J160229.84+334735.0 5.000000e+00 5.101639e-01 1.025651e-02 3.546237e-01 4.800366e-01
397 J040929.15-042902.6 6.000000e+00 5.811243e-01 6.179592e-03 3.833890e-01 4.944163e-01 J143232.50+340625.4 6.000000e+00 5.584603e-01 5.119629e-03 5.336680e-01 4.806746e-01
398 J040929.15-042902.6 6.000000e+00 5.811243e-01 6.179592e-03 3.833890e-01 4.944163e-01 J120443.26+483837.4 6.000000e+00 4.709805e-01 1.433679e-02 5.755363e-01 3.900144e-01
399 J004719.40+144212.6 1.500000e+01 5.251593e-01 3.591219e-03 2.822344e-01 4.590252e-01 J104852.92+480314.8 1.400000e+01 5.788779e-01 3.165045e-03 3.363255e-01 5.591270e-01
