INDEX NAME1 R1 G1 M1 A1 C1 NAME2 R2 G2 M2 A2 C2
57 J111607.65+412353.2 1.100000e+01 1.659574e-01 4.349357e-05 5.041445e-02 2.110406e-01 J091431.31+491657.5 7.000000e+00 1.210333e-01 7.289157e-05 2.948070e-02 1.227955e-01
58 J111607.65+412353.2 1.100000e+01 1.659574e-01 4.349357e-05 5.041445e-02 2.110406e-01 J164106.57+460014.6 1.400000e+01 1.204845e-01 2.754885e-04 3.119596e-02 1.367608e-01
59 J111607.65+412353.2 1.100000e+01 1.659574e-01 4.349357e-05 5.041445e-02 2.110406e-01 J090838.46+323534.6 1.600000e+01 1.292370e-01 3.303022e-06 2.119671e-01 3.912641e-01
60 J114530.26+094344.8 9.000000e+00 1.621327e-01 2.276687e-05 1.797764e-01 2.304851e-01 J132505.37-005411.2 1.300000e+01 1.285025e-01 3.289130e-05 3.022016e-02 1.801580e-01
61 J114530.26+094344.8 9.000000e+00 1.621327e-01 2.276687e-05 1.797764e-01 2.304851e-01 J131038.58+611623.6 1.100000e+01 1.242647e-01 3.206594e-03 2.891575e-02 1.403448e-01
62 J114530.26+094344.8 9.000000e+00 1.621327e-01 2.276687e-05 1.797764e-01 2.304851e-01 J121626.72+105342.4 8.000000e+00 1.525129e-01 6.716458e-04 9.162206e-02 1.829925e-01
63 J114530.26+094344.8 9.000000e+00 1.621327e-01 2.276687e-05 1.797764e-01 2.304851e-01 J102813.91+590602.3 7.000000e+00 1.169156e-01 1.032395e-04 3.565952e-02 7.715913e-02
64 J114530.26+094344.8 9.000000e+00 1.621327e-01 2.276687e-05 1.797764e-01 2.304851e-01 J004436.94-094600.4 1.100000e+01 1.206002e-01 1.162084e-04 7.517627e-02 2.344499e-01
65 J132428.24+044629.6 1.000000e+01 1.256197e-01 5.089953e-05 9.954786e-02 1.913618e-01 J085333.60+394537.3 8.000000e+00 1.612676e-01 9.791171e-05 1.188959e-01 1.909042e-01
66 J132428.24+044629.6 1.000000e+01 1.256197e-01 5.089953e-05 9.954786e-02 1.913618e-01 J161433.82+414240.5 1.000000e+01 1.277828e-01 8.202454e-05 7.044514e-02 1.388046e-01
67 J132428.24+044629.6 1.000000e+01 1.256197e-01 5.089953e-05 9.954786e-02 1.913618e-01 J085837.31+515242.6 1.400000e+01 1.368670e-01 8.426780e-06 2.124783e-01 2.299345e-01
68 J132428.24+044629.6 1.000000e+01 1.256197e-01 5.089953e-05 9.954786e-02 1.913618e-01 J102332.53+460328.0 9.000000e+00 1.544280e-01 1.162987e-04 1.062255e-01 1.532146e-01
69 J132428.24+044629.6 1.000000e+01 1.256197e-01 5.089953e-05 9.954786e-02 1.913618e-01 J085949.05+050339.1 1.200000e+01 1.704886e-01 1.006306e-04 1.388572e-01 2.194456e-01
